algorithm,dataset,size,batch,run_in_batch,seed,runs,runtime,emissions_per_run,cpu_energy_per_run,ram_energy_per_run,energy_consumed_per_run
tim_sort,unsorted,1000,1,9,61,29270,6.833095275026076e-05,2.6191531262007322e-12,4.758507827031139e-10,1.893554556238887e-10,6.652062383270027e-10
insertion_sort,almost_sorted,10000,1,9,61,2,1.3428507524999986,5.1420546681147806e-08,9.34375710069604e-06,3.71591019722233e-06,1.305966729791837e-05
tim_sort,unsorted,10000,1,9,61,1715,0.0011667220606414207,4.4712432511685876e-11,8.124046319242544e-09,3.2319102073210066e-09,1.1355956526563552e-08
quick_sort,unsorted,10000,1,9,61,134,0.015016145514925769,5.755555125018205e-10,1.0457139749172984e-07,4.160681316335936e-08,1.4617821065508924e-07
merge_sort,almost_sorted,1000,1,9,61,1838,0.0010886817774756967,4.1712761238628774e-11,7.581692453299612e-09,3.0124147473093504e-09,1.0594107200608962e-08
quick_sort,sorted,10000,1,9,61,187,0.010696196823529928,4.0996766220252606e-10,7.448473106060154e-08,2.9637873945333066e-08,1.041226050059346e-07
insertion_sort,reverse_sorted,10000,1,9,61,2,1.5012613149999652,5.7487524984078304e-08,1.0445171052083424e-05,4.1553728652780184e-06,1.4600543917361444e-05
merge_sort,reverse_sorted,10000,1,9,61,178,0.011275597539326882,4.3220176691042385e-10,7.852694424936968e-08,3.124262542134713e-08,1.0976956967071683e-07
insertion_sort,unsorted,1000,1,9,61,170,0.011782126276469117,4.516142877119517e-10,8.205311576798403e-08,3.26467994444464e-08,1.1469991521243041e-07
merge_sort,almost_sorted,1000,2,0,62,1982,0.0010092661342077807,3.868178666750992e-11,7.027337141916977e-09,2.7969703960646033e-09,9.824307537981579e-09
merge_sort,sorted,10000,2,0,62,182,0.0110282466483533,4.225798583690716e-10,7.678356276710211e-08,3.054225761599523e-08,1.0732582038309733e-07
insertion_sort,almost_sorted,1000,2,0,62,179,0.011189083055867934,4.288502883210621e-10,7.7910760397267e-08,3.1007608767850974e-08,1.0891836916511798e-07
quick_sort,reverse_sorted,1000,2,0,62,2365,0.0008456679868922986,3.241205540492385e-11,5.888684537232527e-09,2.343251670190029e-09,8.231936207422556e-09
tim_sort,reverse_sorted,1000,2,0,62,217553,9.19318935615738e-06,3.5234617499959496e-13,6.401177487656197e-11,2.5476262808495924e-11,8.94880376850579e-11
merge_sort,unsorted,1000,2,0,62,1622,0.0012333487626385517,4.72686413201422e-11,8.587489985784726e-09,3.4176863320317868e-09,1.2005176317816511e-08
tim_sort,sorted,10000,2,0,62,23343,8.568095917404811e-05,3.2838024955026566e-12,5.966164065363541e-10,2.373958868230581e-10,8.34012293359412e-10
tim_sort,almost_sorted,10000,2,0,62,12790,0.00015638258420641664,5.993493703861548e-12,1.0888631417775284e-09,4.33350035183839e-10,1.5222131769613675e-09
insertion_sort,sorted,1000,2,0,62,181,0.011091720138122868,4.251063065950219e-10,7.723109726060551e-08,3.0736384392274174e-08,1.0796748165287967e-07
quick_sort,sorted,10000,2,0,62,187,0.010698016262031745,4.100171502284023e-10,7.448837953061645e-08,2.9646794325610282e-08,1.0413517385622674e-07
merge_sort,sorted,1000,2,0,62,2234,0.0008953722358997169,3.431453843804542e-11,6.2340892923748755e-09,2.4810349995028674e-09,8.715124291877744e-09
insertion_sort,almost_sorted,10000,2,0,62,2,1.3231757009998546,5.066780125230457e-08,9.206583590278051e-06,3.6619032263887323e-06,1.2868486816666784e-05
tim_sort,sorted,1000,2,0,62,292440,6.839019268909863e-06,2.621090853004443e-13,4.761806951853378e-11,1.8951768235456802e-11,6.656983775399059e-11
bubble_sort,almost_sorted,10000,2,0,62,1,2.0369348580002224,7.819856438371715e-08,1.4215574263886312e-05,5.64510983888719e-06,1.9860684102773503e-05
bubble_sort,sorted,1000,2,0,62,109,0.018381906330274148,7.045072457961032e-10,1.2799068883792907e-07,5.093837420999674e-08,1.7892906304792586e-07
insertion_sort,unsorted,10000,2,0,62,2,1.4017282290001276,5.367577179610036e-08,9.752844767360913e-06,3.879599204166576e-06,1.3632443971527484e-05
quick_sort,almost_sorted,1000,2,0,62,2280,0.0008773973254386347,3.362725084929531e-11,6.109203310794381e-09,2.431365325292258e-09,8.540568636086638e-09
quick_sort,unsorted,1000,2,0,62,1614,0.0012395208178439488,4.7505313995330645e-11,8.630447146495753e-09,3.434838730552704e-09,1.2065285877048457e-08
bubble_sort,almost_sorted,1000,2,0,62,107,0.0188051339252363,7.209923743242127e-10,1.3100271612150513e-07,5.211320038940546e-08,1.8311591651091058e-07
bubble_sort,reverse_sorted,10000,2,0,62,1,4.273912328000279,1.6353673905029115e-07,2.971919920138236e-05,1.18154701250003e-05,4.153466932638266e-05
tim_sort,unsorted,1000,2,0,62,31235,6.40314818953139e-05,2.454055543863198e-12,4.4583411682041156e-10,1.7744103294021116e-10,6.232751497606227e-10
insertion_sort,unsorted,1000,2,0,62,169,0.011880617579881477,4.553359895827327e-10,8.272526746385206e-08,3.291987667653643e-08,1.156451441403885e-07
quick_sort,almost_sorted,10000,2,0,62,183,0.010950244262294092,4.1961123008964364e-10,7.623980365816241e-08,3.033205162415674e-08,1.0657185528231915e-07
merge_sort,almost_sorted,10000,2,0,62,145,0.013855000531036459,5.310364160012689e-10,9.647586915709946e-08,3.839548798850956e-08,1.3487135714560903e-07
insertion_sort,reverse_sorted,10000,2,0,62,2,1.5404266059999827,5.894811527584835e-08,1.0714186833333705e-05,4.257314308332778e-06,1.4971501141666482e-05
quick_sort,sorted,1000,2,0,62,2366,0.0008453322417583831,3.240170922737569e-11,5.886691752958743e-09,2.3426167570684086e-09,8.229308510027156e-09
merge_sort,unsorted,10000,2,0,62,125,0.016007373200001892,6.1359761318105e-10,1.1148326438888035e-07,4.4356787888884554e-08,1.558400522777649e-07
merge_sort,reverse_sorted,1000,2,0,62,2154,0.0009287894823583878,3.559696159502076e-11,6.467590152043857e-09,2.5732409019400226e-09,9.040831053983882e-09
quick_sort,reverse_sorted,10000,2,0,62,185,0.010827053275674238,4.1496730852722697e-10,7.539111009760587e-08,3.000129310811707e-08,1.0539240320572294e-07
insertion_sort,sorted,10000,2,0,62,2,1.3398226224999235,5.130596994789619e-08,9.322318798609784e-06,3.7082485749995914e-06,1.3030567373609379e-05
tim_sort,almost_sorted,1000,2,0,62,154577,1.2938593911125138e-05,4.958497059044482e-13,9.00845067417008e-11,3.585021404291717e-11,1.2593472078461797e-10
tim_sort,unsorted,10000,2,0,62,1722,0.0011620175447154607,4.453668735694155e-11,8.091248612724256e-09,3.220072580333135e-09,1.1311321193057388e-08
bubble_sort,unsorted,1000,2,0,62,65,0.031046176076926293,1.1899409555715145e-09,2.161819319444301e-07,8.603642213675135e-08,3.0221835408118146e-07
bubble_sort,reverse_sorted,1000,2,0,62,54,0.03766641168518045,1.4437055237987888e-09,2.6230745434666597e-07,1.0436141702672354e-07,3.6666887137338956e-07
merge_sort,reverse_sorted,10000,2,0,62,177,0.011315000350281233,4.3373118863458846e-10,7.880620903956463e-08,3.135179949781094e-08,1.1015800853737558e-07
insertion_sort,reverse_sorted,1000,2,0,62,159,0.01260232680503274,4.82984446388182e-10,8.774546837878088e-08,3.4921764605179124e-08,1.2266723298396e-07
bubble_sort,sorted,10000,2,0,62,2,2.0482523645000583,7.836313221809919e-08,1.4241582333334514e-05,5.660898313888336e-06,1.990248064722285e-05
bubble_sort,unsorted,10000,2,0,62,1,3.470320161000018,1.3282304311210748e-07,2.4135287305553123e-05,9.598791083332496e-06,3.373407838888561e-05
tim_sort,reverse_sorted,10000,2,0,62,16406,0.00012190848531022872,4.672740325663876e-12,8.489403813139663e-10,3.378310157530781e-10,1.1867713970670445e-09
quick_sort,unsorted,10000,2,0,62,133,0.015096368120298291,5.778882881084495e-10,1.0512019841267324e-07,4.1650485004173786e-08,1.4677068341684701e-07
merge_sort,sorted,1000,2,1,63,2160,0.000926020425925942,3.5494439654777964e-11,6.448668348120839e-09,2.5661244290121473e-09,9.014792777132986e-09
insertion_sort,reverse_sorted,10000,2,1,63,2,1.499049540499982,5.740365147737751e-08,1.0429124423611018e-05,4.150117501389003e-06,1.457924192500002e-05
bubble_sort,sorted,10000,2,1,63,1,2.1164572400002726,8.09404658128704e-08,1.4747577388890124e-05,5.809488272221743e-06,2.055706566111187e-05
quick_sort,reverse_sorted,1000,2,1,63,2380,0.0008405810088234608,3.221771581639517e-11,5.853775980392988e-09,2.328802323763064e-09,8.182578304156049e-09
quick_sort,almost_sorted,10000,2,1,63,188,0.010671640202127356,4.090203540254211e-10,7.431243158982816e-08,2.95695783540138e-08,1.0388200994384195e-07
quick_sort,reverse_sorted,10000,2,1,63,186,0.010757150784945801,4.124043462120892e-10,7.493452703105873e-08,2.980694114395841e-08,1.0474146817501717e-07
merge_sort,unsorted,10000,2,1,63,126,0.015895247833333043,6.092218441475419e-10,1.1069772839504875e-07,4.4030976543208004e-08,1.5472870493825675e-07
merge_sort,reverse_sorted,1000,2,1,63,2194,0.0009118640332726102,3.495182373974088e-11,6.350473440823339e-09,2.5265070457309114e-09,8.87698048655425e-09
merge_sort,unsorted,1000,2,1,63,1581,0.0012655136748894963,4.850418857777956e-11,8.812486910533096e-09,3.5064907407397778e-09,1.2318977651272872e-08
merge_sort,sorted,10000,2,1,63,186,0.010799598989249091,4.1392130014447816e-10,7.520270258362225e-08,2.992403791815786e-08,1.0512674050178012e-07
bubble_sort,reverse_sorted,10000,2,1,63,1,4.307053032999647,1.6480785168623038e-07,2.9950961944444367e-05,1.1906541524999488e-05,4.185750346944385e-05
quick_sort,unsorted,10000,2,1,63,134,0.01499852318656917,5.748997382272876e-10,1.044532038246279e-07,4.155845485074317e-08,1.460116586753711e-07
merge_sort,almost_sorted,10000,2,1,63,150,0.013414016919999388,5.141031273074598e-10,9.340494453704617e-08,3.716573650000201e-08,1.3057068103704818e-07
bubble_sort,unsorted,1000,2,1,63,67,0.030084250865674046,1.1532405408577592e-09,2.0953735344112824e-07,8.33599172056564e-08,2.9289727064678465e-07
insertion_sort,almost_sorted,10000,2,1,63,2,1.3420159874999626,5.139468294790134e-08,9.339661694445076e-06,3.7134367944449627e-06,1.3053098488890038e-05
bubble_sort,sorted,1000,2,1,63,113,0.017748429920352183,6.802452812256333e-10,1.236089528637989e-07,4.915811452801325e-08,1.727670673918122e-07
tim_sort,sorted,10000,2,1,63,23464,8.523977045686503e-05,3.268017053220366e-12,5.938293230527857e-10,2.3617382148066113e-10,8.30003144533447e-10
bubble_sort,almost_sorted,1000,2,1,63,106,0.01892014104717264,7.241441232694657e-10,1.3175027679505836e-07,5.216611336477705e-08,1.8391639015983544e-07
tim_sort,unsorted,10000,2,1,63,1708,0.0011712303618268416,4.489195169230247e-11,8.156309845009733e-09,3.245240533112523e-09,1.1401550378122255e-08
quick_sort,almost_sorted,1000,2,1,63,2299,0.0008701471948673486,3.334978661956966e-11,6.058934168236275e-09,2.4111647672896175e-09,8.470098935525893e-09
tim_sort,almost_sorted,1000,2,1,63,147424,1.3566375983557924e-05,5.199930013043687e-13,9.44738026975783e-11,3.759277443142046e-11,1.320665771289988e-10
bubble_sort,almost_sorted,10000,2,1,63,1,2.0321560240004146,7.78345354646459e-08,1.4149763965283078e-05,5.618464944445299e-06,1.9768228909728376e-05
tim_sort,reverse_sorted,10000,2,1,63,17448,0.00011462653903027168,4.392896896639587e-12,7.981556919926919e-10,3.175417411737361e-10,1.1156974331664283e-09
insertion_sort,sorted,10000,2,1,63,2,1.3710629930001232,5.250512088579468e-08,9.540409645833532e-06,3.79471521111125e-06,1.3335124856944782e-05
insertion_sort,sorted,1000,2,1,63,175,0.011429123731429302,4.3803978943857475e-10,7.95796930158881e-08,3.1672603634924314e-08,1.112522966508124e-07
quick_sort,unsorted,1000,2,1,63,1631,0.0012263256364191965,4.700019961974196e-11,8.538702206383325e-09,3.3982959312622677e-09,1.1936998137645593e-08
tim_sort,unsorted,1000,2,1,63,30985,6.454927042117995e-05,2.4686414061212366e-12,4.497347024994667e-10,1.772449296254612e-10,6.269796321249279e-10
bubble_sort,reverse_sorted,1000,2,1,63,54,0.03767243983333578,1.4439174397810195e-09,2.62330255529837e-07,1.0439243775719732e-07,3.667226932870343e-07
merge_sort,almost_sorted,1000,2,1,63,1920,0.0010420100734374197,3.993479611497993e-11,7.25506076027196e-09,2.8874831163191078e-09,1.0142543876591069e-08
merge_sort,reverse_sorted,10000,2,1,63,178,0.011255114050560693,4.313468723869556e-10,7.836400433052277e-08,3.1188441276528635e-08,1.095524456070514e-07
quick_sort,sorted,10000,2,1,63,190,0.010553175789472765,4.0445125480815266e-10,7.347806893276969e-08,2.9243492134503214e-08,1.027215610672729e-07
bubble_sort,unsorted,10000,2,1,63,1,3.422321436999937,1.3099702069080633e-07,2.3806517881947943e-05,9.4637917055555e-06,3.327030958750343e-05
insertion_sort,unsorted,1000,2,1,63,172,0.011670739366280053,4.472625936337579e-10,8.125519682654702e-08,3.233948554586832e-08,1.1359468237241535e-07
insertion_sort,reverse_sorted,1000,2,1,63,162,0.012356919506171633,4.736060896412254e-10,8.604194753085964e-08,3.4243392866934135e-08,1.202853403977938e-07
quick_sort,sorted,1000,2,1,63,2384,0.0008392506522652059,3.216152153918406e-11,5.843348346617057e-09,2.324957869593783e-09,8.16830621621084e-09
tim_sort,sorted,1000,2,1,63,283855,7.045858575681507e-06,2.7003566387193685e-13,4.906401735333629e-11,1.9518993842710574e-11,6.858301119604687e-11
insertion_sort,almost_sorted,1000,2,1,63,180,0.011131288683335091,4.265573289778641e-10,7.750484459876361e-08,3.0831164243826e-08,1.0833600884258961e-07
tim_sort,reverse_sorted,1000,2,1,63,268471,7.449604542018126e-06,2.8550544871331214e-13,5.1869150826969544e-11,2.0642839274173502e-11,7.251199010114305e-11
insertion_sort,unsorted,10000,2,1,63,2,1.3887698384999112,5.318376749958839e-08,9.663389583333054e-06,3.8440963152778645e-06,1.3507485898610916e-05
tim_sort,almost_sorted,10000,2,1,63,12669,0.00015787839063857227,6.050846263102408e-12,1.0992813779916314e-09,4.374980646108673e-10,1.5367794426024987e-09
bubble_sort,reverse_sorted,1000,2,2,64,53,0.03797526100000158,1.455315305859931e-09,2.644120248951639e-07,1.0520547112160076e-07,3.696174960167647e-07
quick_sort,reverse_sorted,10000,2,2,64,183,0.010988539256830764,4.2120538624948977e-10,7.653001563450555e-08,3.0446719611412874e-08,1.0697673524591841e-07
insertion_sort,reverse_sorted,1000,2,2,64,161,0.012482761571427884,4.785068408221968e-10,8.694182479296312e-08,3.458819665286063e-08,1.2153002144582375e-07
tim_sort,sorted,1000,2,2,64,279299,7.160808892978041e-06,2.7447609642161433e-13,4.986987812443602e-11,1.9840903496091695e-11,6.971078162052771e-11
quick_sort,sorted,10000,2,2,64,186,0.010773676822580416,4.128888702066001e-10,7.50177880824264e-08,2.9846738336319803e-08,1.0486452641874624e-07
merge_sort,almost_sorted,10000,2,2,64,147,0.013655888904760433,5.233920611460361e-10,9.508535525321281e-08,3.784450695389202e-08,1.3292986220710484e-07
tim_sort,almost_sorted,10000,2,2,64,12615,0.00015854951843043505,6.076480319945826e-12,1.1039192495708153e-09,4.3937066939722727e-10,1.5432899189680428e-09
merge_sort,unsorted,10000,2,2,64,124,0.016129204967741787,6.180655435401497e-10,1.1229668385977722e-07,4.4678122670250485e-08,1.5697480653002774e-07
bubble_sort,almost_sorted,1000,2,2,64,113,0.01776519371681155,6.808929951948822e-10,1.2370264607914215e-07,4.922892615535596e-08,1.7293157223449812e-07
merge_sort,sorted,10000,2,2,64,185,0.010813462064863808,4.144546797712367e-10,7.52956256756714e-08,2.996658130631066e-08,1.0526220698198205e-07
bubble_sort,sorted,10000,2,2,64,1,2.0098456450000413,7.703178981312385e-08,1.3995056111111934e-05,5.569293380555488e-06,1.9564349491667426e-05
tim_sort,reverse_sorted,10000,2,2,64,17323,0.00011545638255498322,4.424791535328374e-12,8.038972151667046e-10,3.199007419487539e-10,1.1237979571154587e-09
tim_sort,unsorted,10000,2,2,64,1706,0.0011729197796013651,4.495329229524367e-11,8.166652619023475e-09,3.2504768985278724e-09,1.1417129517551347e-08
quick_sort,reverse_sorted,1000,2,2,64,2364,0.0008460501277494772,3.2425316288566553e-11,5.890743801700817e-09,2.3445603731905392e-09,8.235304174891358e-09
insertion_sort,sorted,10000,2,2,64,2,1.3569202475000566,5.196123616201301e-08,9.441274843748854e-06,3.755715473610937e-06,1.3196990317359791e-05
bubble_sort,reverse_sorted,10000,2,2,64,1,4.388484478999999,1.6791814896040385e-07,3.0513823152776672e-05,1.2133626169444748e-05,4.264744932222142e-05
merge_sort,almost_sorted,1000,2,2,64,1890,0.001058257552380931,4.055997739192593e-11,7.368671435921854e-09,2.93265448412804e-09,1.0301325920049894e-08
quick_sort,unsorted,1000,2,2,64,1566,0.0012775654450830783,4.896149628545489e-11,8.895977964913045e-09,3.5391456027392656e-09,1.2435123567652311e-08
tim_sort,unsorted,1000,2,2,64,30429,6.572727408064646e-05,2.5190285160183085e-12,4.5764248994012206e-10,1.8213433968330446e-10,6.397768296234265e-10
insertion_sort,reverse_sorted,10000,2,2,64,2,1.5641311200001837,5.986513616037064e-08,1.0882832958335105e-05,4.3215709513895534e-06,1.520440390972466e-05
merge_sort,sorted,1000,2,2,64,2080,0.0009616735129808463,3.686299118319999e-11,6.69744548945098e-09,2.6649287272975068e-09,9.362374216748485e-09
bubble_sort,unsorted,1000,2,2,64,66,0.03061110019696874,1.173284608742548e-09,2.1316794202441665e-07,8.482007297978267e-08,2.979880150041993e-07
insertion_sort,sorted,1000,2,2,64,178,0.0112863507415747,4.326691813978585e-10,7.861737144973683e-08,3.1270911033077746e-08,1.098882824828146e-07
bubble_sort,almost_sorted,10000,2,2,64,1,2.0476123839998763,7.841596833439753e-08,1.4257178048612537e-05,5.658721788889428e-06,1.9915899837501967e-05
merge_sort,unsorted,1000,2,2,64,1601,0.0012496250306057216,4.789434644984559e-11,8.701415495520661e-09,3.462675912623414e-09,1.2164091408144075e-08
quick_sort,almost_sorted,10000,2,2,64,181,0.011054989812154272,4.237355415796141e-10,7.698324382289754e-08,3.063609421424312e-08,1.0761933803714065e-07
merge_sort,reverse_sorted,10000,2,2,64,128,0.01562966557812473,5.986867615183985e-10,1.0906831054686212e-07,4.298471933593796e-08,1.5205302988280007e-07
insertion_sort,almost_sorted,1000,2,2,64,144,0.013972647479167537,5.356312684985973e-10,9.73390562307239e-08,3.8699290547846757e-08,1.3603834677857064e-07
insertion_sort,unsorted,10000,2,2,64,1,3.476018288999967,1.327160336061176e-07,2.4218430006944424e-05,9.488470363889215e-06,3.370690037083364e-05
insertion_sort,almost_sorted,10000,2,2,64,1,2.7919021940001585,1.067090494441384e-07,1.9456853104164417e-05,7.64485571388857e-06,2.7101708818052982e-05
insertion_sort,unsorted,1000,2,2,64,118,0.017068803305083764,6.536790602330799e-10,1.1898169444447608e-07,4.7038147763654364e-08,1.6601984220813048e-07
merge_sort,reverse_sorted,1000,2,2,64,1463,0.0013673451059465895,5.2382734152878525e-11,9.533141637238552e-09,3.770899730386772e-09,1.3304041367625323e-08
quick_sort,unsorted,10000,2,2,64,94,0.021289654265956415,8.144784219850722e-10,1.4847386546981656e-07,5.8385413534277704e-08,2.0685927900409426e-07
quick_sort,sorted,1000,2,2,64,1593,0.0012560748060264347,4.80881087538809e-11,8.761214924669599e-09,3.4520877694079074e-09,1.2213302694077503e-08
tim_sort,sorted,10000,2,2,64,17187,0.00011636949892360043,4.461509283514829e-12,8.110332530885135e-10,3.2209018977522576e-10,1.1331234428637393e-09
tim_sort,reverse_sorted,1000,2,2,64,221727,9.020104407672403e-06,3.459362716917053e-13,6.287937124131896e-11,2.4980694552814707e-11,8.786006579413369e-11
quick_sort,almost_sorted,1000,2,2,64,2027,0.0009871200325604187,3.7847824453955565e-11,6.878443396097608e-09,2.7340564161592575e-09,9.612499812256865e-09
tim_sort,almost_sorted,1000,2,2,64,118406,1.6891432545647535e-05,6.477020460057648e-13,1.1772468033714062e-10,4.677713411201471e-11,1.645018144491553e-10
bubble_sort,unsorted,10000,2,2,64,1,4.068066226000155,1.5560660528935664e-07,2.82945569513831e-05,1.122603599444321e-05,3.952059294582632e-05
bubble_sort,sorted,1000,2,2,64,100,0.020069366380002975,7.686239033009819e-10,1.398222201388914e-07,5.539103802777845e-08,1.9521325816666982e-07
tim_sort,almost_sorted,10000,2,3,65,12222,0.00016365128988709548,6.2743137454977015e-12,1.140045603101962e-09,4.5348957549227263e-10,1.593535178594235e-09
quick_sort,almost_sorted,1000,2,3,65,2057,0.0009725074880896205,3.7277938808634e-11,6.774137771432022e-09,2.6936238494573112e-09,9.467761620889334e-09
tim_sort,sorted,1000,2,3,65,243495,8.213751723854963e-06,3.138404198124735e-13,5.7207749788388144e-11,2.25006884124957e-11,7.970843820088383e-11
tim_sort,unsorted,10000,2,3,65,1527,0.0013105109404061214,5.0185088492555926e-11,9.13083589372567e-09,3.6150526922791978e-09,1.2745888586004866e-08
tim_sort,reverse_sorted,10000,2,3,65,15789,0.00012667218025206974,4.8507292559146676e-12,8.824146139894512e-10,3.495619853132198e-10,1.2319765993026707e-09
bubble_sort,almost_sorted,1000,2,3,65,102,0.019769965715684023,7.561657836287742e-10,1.376672905092747e-07,5.438188425926332e-08,1.9204917476853803e-07
insertion_sort,almost_sorted,1000,2,3,65,146,0.013752808061644205,5.262340754217864e-10,9.584013974505344e-08,3.78115304414061e-08,1.3365167018645954e-07
tim_sort,almost_sorted,1000,2,3,65,124581,1.6053863173356505e-05,6.127180104235263e-13,1.1184816766912771e-10,4.376848520686066e-11,1.5561665287598839e-10
bubble_sort,almost_sorted,10000,2,3,65,1,2.185694837000028,8.374808630736447e-08,1.522760840971829e-05,6.042529980555223e-06,2.127013839027351e-05
merge_sort,unsorted,10000,2,3,65,119,0.016857777184874877,6.4610101961536e-10,1.174010507119556e-07,4.6694138888896855e-08,1.6409518960085244e-07
quick_sort,reverse_sorted,10000,2,3,65,179,0.01123450531843461,4.2929236310526424e-10,7.801171942891752e-08,3.101892683115784e-08,1.0903064626007536e-07
merge_sort,sorted,10000,2,3,65,171,0.01171374356725167,4.489930303812921e-10,8.158148225309666e-08,3.2452692300197695e-08,1.1403417455329433e-07
insertion_sort,almost_sorted,10000,2,3,65,2,1.4796873740001502,5.658526185852322e-08,1.0296159267359901e-05,4.075230022222185e-06,1.4371389289582088e-05
insertion_sort,unsorted,1000,2,3,65,155,0.012903415999998316,4.939887290023668e-10,8.986871456090494e-08,3.559335976701553e-08,1.2546207432792049e-07
merge_sort,sorted,1000,2,3,65,2016,0.0009923156974208172,3.7952171009360365e-11,6.914117965995327e-09,2.7248835345014693e-09,9.639001500496796e-09
insertion_sort,unsorted,10000,2,3,65,2,1.596857640000053,6.108228314852159e-08,1.1110527489582486e-05,4.403004497221571e-06,1.5513531986804057e-05
insertion_sort,sorted,10000,2,3,65,2,1.6071851880001304,6.15096100889672e-08,1.1183904645834434e-05,4.438158813889636e-06,1.562206345972407e-05
tim_sort,reverse_sorted,1000,2,3,65,234976,8.511544659878722e-06,3.2626363907810066e-13,5.929229022326321e-11,2.3571367454072897e-11,8.28636576773361e-11
quick_sort,unsorted,1000,2,3,65,1333,0.0015004819122279428,5.7401182196133785e-11,1.0457321820038855e-08,4.121292962824615e-09,1.457861478286347e-08
quick_sort,sorted,1000,2,3,65,2151,0.0009298968726173496,3.557877381764265e-11,6.47628056717715e-09,2.5599311986665313e-09,9.036211765843681e-09
merge_sort,unsorted,1000,2,3,65,1434,0.0013950772322177435,5.3366407919345244e-11,9.718126128351108e-09,3.835746346660234e-09,1.3553872475011341e-08
quick_sort,unsorted,10000,2,3,65,121,0.016647238719008986,6.372249912771552e-10,1.159891619605145e-07,4.5851715220389454e-08,1.61840877180904e-07
quick_sort,reverse_sorted,1000,2,3,65,2128,0.0009398700822369639,3.6021318799464485e-11,6.545509897791037e-09,2.6030983826753755e-09,9.148608280466415e-09
bubble_sort,sorted,10000,2,3,65,1,2.35301470100012,8.973872711090735e-08,1.638840305555631e-05,6.403223938888106e-06,2.2791626994444414e-05
insertion_sort,reverse_sorted,10000,2,3,65,2,1.6500652769998396,6.283289748583105e-08,1.1479201243054782e-05,4.478947580555668e-06,1.595814882361045e-05
insertion_sort,sorted,1000,2,3,65,158,0.01269928965190001,4.869119797194654e-10,8.847997024436831e-08,3.518476824893803e-08,1.2366473849330637e-07
merge_sort,almost_sorted,1000,2,3,65,1664,0.0012022990030047254,4.597130100652192e-11,8.38123953742678e-09,3.294441394564328e-09,1.167568093199111e-08
merge_sort,reverse_sorted,10000,2,3,65,162,0.012381301111109218,4.746630515678705e-10,8.626600390089065e-08,3.428778115569186e-08,1.205537850565825e-07
tim_sort,sorted,10000,2,3,65,19975,0.00010012768851063331,3.836880920710892e-12,6.977948160895431e-10,2.766870111249872e-10,9.744818272145303e-10
insertion_sort,reverse_sorted,1000,2,3,65,144,0.013916907486109013,5.335798359701147e-10,9.697608092204991e-08,3.8541247935956025e-08,1.3551732885800592e-07
quick_sort,sorted,10000,2,3,65,168,0.011938049226189594,4.578072151866529e-10,8.319649045140285e-08,3.307628964947861e-08,1.1627278010088146e-07
bubble_sort,unsorted,10000,2,3,65,1,3.7885199940001257,1.4490071055228233e-07,2.6355874451389304e-05,1.044566098888961e-05,3.680153544027891e-05
bubble_sort,unsorted,1000,2,3,65,59,0.033927055694914734,1.3008555699267173e-09,2.3645025258942155e-07,9.393792961392821e-08,3.3038818220334975e-07
quick_sort,almost_sorted,10000,2,3,65,163,0.012328527343556828,4.719025724538214e-10,8.586585144000099e-08,3.3986833742325396e-08,1.198526851823264e-07
bubble_sort,sorted,1000,2,3,65,98,0.02054445831632453,7.841948839819772e-10,1.431933579932068e-07,5.5974580555549854e-08,1.9916793854875663e-07
bubble_sort,reverse_sorted,10000,2,3,65,1,4.92668192400015,1.8841608118206686e-07,3.429046236805612e-05,1.3563002688889962e-05,4.785346505694608e-05
merge_sort,almost_sorted,10000,2,3,65,129,0.015526179751939411,5.942788408687074e-10,1.0817089610250393e-07,4.276262065031038e-08,1.5093351675281433e-07
bubble_sort,reverse_sorted,1000,2,3,65,47,0.04273715280850353,1.6380331396015807e-09,2.976756842493812e-07,1.183480495862663e-07,4.160237338356475e-07
tim_sort,unsorted,1000,2,3,65,27113,7.376605038173422e-05,2.8280587138934847e-12,5.140228252538958e-10,2.0424075392288251e-10,7.182635791767783e-10
merge_sort,reverse_sorted,1000,2,3,65,1935,0.0010337647219639432,3.963817270200265e-11,7.203312288257491e-09,2.8638958842953234e-09,1.0067208172552812e-08
merge_sort,unsorted,1000,2,4,66,1444,0.001385562631579134,5.307967099456165e-11,9.657357576369367e-09,3.8236901411977905e-09,1.3481047717567154e-08
merge_sort,almost_sorted,1000,2,4,66,1727,0.001158206915460345,4.4340423855551154e-11,8.066538393488441e-09,3.194936265521445e-09,1.1261474659009887e-08
bubble_sort,reverse_sorted,10000,2,4,66,1,5.016156436000074,1.9124622379576496e-07,3.4876586166670144e-05,1.3695671733334318e-05,4.857225790000446e-05
insertion_sort,almost_sorted,10000,2,4,66,2,1.5717592910000349,6.00671885086871e-08,1.0934554246528846e-05,4.321166434721766e-06,1.5255720681250612e-05
insertion_sort,unsorted,10000,2,4,66,2,1.6025983160000123,6.101224953223352e-08,1.1148084187498045e-05,4.347660829166166e-06,1.549574501666421e-05
tim_sort,sorted,1000,2,4,66,269049,7.433596947023774e-06,2.8420066688005677e-13,5.1775760409812756e-11,2.0404844326169817e-11,7.218060473598257e-11
merge_sort,unsorted,10000,2,4,66,114,0.01763763108771711,6.760465687399781e-10,1.2283153654969972e-07,4.8869151900591487e-08,1.7170068845029123e-07
